DateTime,stage 1 feed conductivity (us/cm),stage 1 feed pressure (psi),stage 1 permeate flowrate (gpm),stage 1 permeate conductivity (us/cm),stage 1 concentrate flowrate (gpm),stage 1 concentrate pressure (psi),stage 2 feed pressure (psi),stage 2 permeate flowrate (gpm),stage 2 permeate conductivity (us/cm),stage 2 concentrate flowrate (gpm),stage 2 concentrate pressure (psi),stage 2 concentrate conductivity (us/cm)
9/19/2021,1067.569946,141.1699982,1583.650024,26.02999878,1038.709961,131.1499939,148.8499908,644.5799561,46.87999725,394.1300049,142.8099976,6625.379883
9/20/2021,1085.869995,136.9499969,1597.909912,25.96999931,1047.399994,126.9499969,144.6399994,648.8699951,46.75,398.5299988,138.5200043,6787.879883
9/21/2021,1072.339966,4.900000095,0.199999988,83.97999573,0.299999982,5.139999866,5.319999695,0,91.75,0.299999982,5.599999905,172
9/22/2021,1097.839966,139.2200012,1600.599976,27,1041.519989,129.0899963,147.1999969,645.2399902,49.75,396.2799988,141.2799988,6871.580078
9/23/2021,1104.51001,137.5200043,1556.5,26,1028.439972,127.8999939,146.6100006,640.6799927,48.12999725,387.7599792,140.7599945,6853.989746
9/24/2021,1089.98999,135.3399963,1624.869995,25.96999931,1040.649963,125.5099945,145.0899963,641.289978,47,399.3599854,139.0899963,6714
9/25/2021,1112.309937,141.5,1606.919922,26,1056.829987,131.1699982,148.8999939,654.1099854,48,402.7200012,142.6600037,6941.709961
9/26/2021,1083.679932,138.5,1580.650024,24.96999931,1053.299957,128.2799988,146.6399994,649.5999756,45.12999725,403.6999817,140.4499969,6756.709961
9/27/2021,1053.280029,137.6799927,1600.619995,24,1036.200012,127.4399948,146.4199982,642.6400146,43.05999756,393.5599976,140.1999969,6585.659668
9/28/2021,1081.819946,143.6799927,1589.419922,24.96999931,1058.619995,133.4700012,152.0999908,650.8200073,44.87999725,407.7999878,145.7200012,6737.489746
9/29/2021,1052.619995,4.639999866,0.449999988,24,0.399999976,4.769999981,5.71999979,0.099999994,24,0.299999982,6.049999714,4809.5
9/30/2021,1053.150024,141,1602.880005,24.96999931,1037.569977,131.0399933,149.5699921,644.8699951,40.75,392.6999817,143.5099945,6548.5
10/1/2021,1096.859985,141.7599945,1613.880005,25,1043.940002,132.0200043,152.4299927,647.3900146,45.25,396.5499878,146.5599976,6782.009766
10/2/2021,1092.25,144.3999939,1595.299927,25.02999878,1047.879974,134.1900024,153.1900024,649.6199951,45.93999863,398.2599792,147.1100006,6792.949707
10/3/2021,1073.589966,142.9199982,1584.849976,25,1055.579956,132.75,152.1299896,650.2699585,45.75,405.3099976,145.8099976,6708.489746
10/4/2021,1043.169922,5.659999847,0.550000012,43,0.129999995,5.889999866,6.089999676,0,47,0.129999995,6.349999905,1575.97998
10/5/2021,1087.869995,4.889999866,0.439999998,108,0.32,5.109999657,5.279999733,0.039999999,126.9399948,0.280000001,5.559999943,1541
10/6/2021,1089.630005,7.269999981,0.469999999,84.02999878,0.37999998,7.46999979,7.649999619,0.079999998,97.87999725,0.299999982,7.949999809,133
10/7/2021,1095.679932,8.099999428,0.539999962,53.02999878,0.179999992,8.279999733,8.449999809,0.049999997,57,0.129999995,8.739999771,152
10/8/2021,1112.929932,140.4400024,1584.169922,25.02999878,1042.899963,130.2899933,150.1999969,644.289978,43,398.6099854,144.1900024,6848.849609
10/9/2021,1084.549927,4.819999695,0.439999998,139,0.369999982,5,5.179999828,0.07,152,0.299999982,5.429999828,188
10/10/2021,1053.380005,8.13999939,0.389999986,79.97000122,0.149999995,8.340000153,8.539999962,0.02,86,0.129999995,8.819999695,154
10/11/2021,1052.140015,5.369999886,0.50999999,60,0.329999981,5.579999924,5.75,0.029999999,65,0.299999982,6.009999752,133
10/12/2021,1079.959961,4.949999809,0.539999962,58,0.339999989,5.159999847,5.329999924,0.099999994,63,0.239999995,5.589999676,162
10/13/2021,1084.369995,149.8199921,1595.369995,23.02999878,1050.959961,139.2700043,157.2399902,650.5299683,43.25,400.4299927,150.7899933,6674.119629
10/14/2021,1096.549927,148.8000031,1577.77002,23,1043.099976,138.3699951,158.1900024,646.7199707,43.93999863,396.3800049,151.9599915,6810.369629
10/15/2021,1101.780029,148.4899902,1555.73999,23,1042.709991,138.1299896,159.0399933,647.8800049,43,394.8299866,152.7899933,6850.369629
10/16/2021,1120.669922,146.6499939,1574.669922,23.96999931,1047.459961,136.3600006,157.769989,650.8999634,44.75,396.5599976,151.8000031,6944.509766
10/17/2021,1053.569946,142.6600037,1617.719971,22,1030.820007,132.6199951,152.8199921,639.9400024,40,390.8800049,147.0299988,6536.489746
10/18/2021,1080.809937,147.1499939,1573.27002,22,1038.139984,136.75,156.9499969,646.1900024,40.11999893,391.9499817,150.9100037,6633.879883
10/19/2021,1108.97998,149.6199951,1604.159912,22,1042.129974,139.2200012,160.6999969,649.4099731,39.93999863,392.7200012,154.4599915,6861
10/20/2021,1081.689941,147.3999939,1588.630005,22,1035.579987,137.3699951,159.4299927,646.4799805,38.12999725,389.1000061,153.4199982,6650.489746
10/21/2021,1091.829956,148.4400024,1593.799927,23,1134.589996,137.3499908,158.4400024,649.1400146,36,485.4499817,150.8699951,5786.119629
10/22/2021,1108.48999,147.3000031,1560.369995,23,1109.069977,136.6600037,158.9199982,646.6099854,37.05999756,462.4599915,151.8699951,6067.629883
10/23/2021,1128.549927,6.009999752,0.429999977,200,0.339999981,6.21999979,6.319999695,0.039999999,300,0.299999982,6.799999714,1485
10/24/2021,1073.150024,4.809999943,0.449999988,176,0.18,4.989999771,5.190000057,0.039999999,170.8799896,0.140000001,5.460000038,239
10/25/2021,1053.419922,4.849999905,0.5,200,0.319999993,4.989999771,5.179999828,0.099999994,193.8799896,0.219999999,5.460000038,289
10/26/2021,1037.75,4.789999962,0.459999979,200,0.399999976,4.96999979,5.130000114,0.099999994,296.75,0.299999982,5.409999847,310
10/27/2021,1095.969971,5.369999886,0.449999988,200,0.25,5.529999733,5.730000019,0,300,0.25,6.039999962,304
10/28/2021,1074.780029,147.7099915,1592.130005,24,1040.589966,137.5500031,157.8399963,643.6099854,42,396.9799805,151.8399963,6604.509766
10/29/2021,981.5,141.8699951,1611.789917,22,1032.189972,131.6600037,152.1900024,642.5499878,38,389.6399841,145.9700012,6038.060059
10/30/2021,1068.949951,143.7299957,1613.089966,23.87999916,1043.159973,133.4599915,155.5800018,643.4099731,41,399.75,149.5699921,6521.379883
10/31/2021,1053.469971,144.4599915,1569.969971,23,1040.809998,134.1499939,155.769989,648.5,41,392.3099976,149.9599915,6501.5
11/1/2021,1024.469971,146.9400024,1589.539917,22,1038.75,136.3999939,157.4899902,646,39,392.75,151.3899994,6302.709961
11/2/2021,1089.23999,148.5999908,1581.939941,23,1048.719971,137.9700012,160.1999969,650.5499878,39.87999725,398.1699829,153.8300018,6694.369629
11/3/2021,1038.919922,148.8799896,1576.390015,22.02999878,1045.359985,138.1600037,160.0299988,648.0499878,38.05999756,397.3099976,153.6999969,6407.489746
11/4/2021,1066.869995,145.4199982,1605.279907,23,1036.689972,135.2700043,158.3999939,641.7199707,38.12999725,394.9700012,152.4899902,6546.399902
11/5/2021,1059.219971,145.0599976,1589.819946,23,1045.399994,134.4400024,158.0999908,649.2999878,39.75,396.1000061,151.8999939,6517.259766
11/6/2021,1085.849976,145.3099976,1606.650024,23,1040.23996,134.9400024,158.9499969,644.2799683,40.25,395.9599915,153.019989,6664.5
11/7/2021,1072.819946,147.1799927,1594.380005,22.02999878,1039.569977,136.75,160.6399994,645.0599976,39.12999725,394.5099792,154.4700012,6582.659668
11/8/2021,1028.160034,147.6299896,1591.72998,22,1048.899994,137.0800018,161.3799896,649.1799927,37.87999725,399.7200012,155.0500031,6296.560059
11/9/2021,1083.199951,148.3899994,1596.419922,22.96999931,1047.309967,137.7299957,163.1100006,649.2399902,38.75,398.0699768,156.9599915,6659.5
11/10/2021,1064.679932,148.9799957,1559.199951,22,1047.659973,138.3199921,163.0299988,649.9899902,38,397.6699829,156.7200012,6530.109863
11/11/2021,1072.179932,148.3699951,1585.059937,23.02999878,1040.850006,137.75,162.9499969,646.2600098,39,394.5899963,156.75,6601.75
11/12/2021,1072.469971,146.6999969,1594.959961,23.87999916,1042.910004,136.3199921,161.3499908,646.5700073,38.87999725,396.3399963,155.1600037,6602.989746
11/13/2021,1081.589966,145.7299957,1585.869995,24,1039.829956,134.9700012,161.2899933,642.3399658,39,397.4899902,154.9100037,6601.25
11/14/2021,1067.119995,148.0800018,1589.73999,24,1049.220001,137.2599945,161.769989,647.3200073,39.87999725,401.8999939,155.5399933,6522.25
11/15/2021,1059.829956,145.7299957,1598.359985,24,1031.009979,135.6100006,160.4700012,644.4400024,39,386.5699768,154.4599915,6487.75
11/16/2021,1085.140015,146.3300018,1598.589966,23.87999916,1037.079956,135.7599945,162.2099915,642.3499756,38,394.7299805,156.0099945,6613.509766
11/17/2021,1084.01001,147.4299927,1596.429932,23.02999878,1042.570007,136.8099976,163.9899902,646.2600098,39,396.3099976,157.7799988,6597.75
11/18/2021,1100.069946,4.789999962,0.529999971,79,0.319999993,4.980000019,5.210000038,0.099999994,86,0.219999999,5.460000038,206
11/19/2021,1083.679932,6.889999866,0.579999983,65,0.379999995,7.069999695,7.25,0.099999994,70,0.280000001,7.539999962,141
11/20/2021,1066.349976,147.4799957,1586.429932,23,1039.719971,137.0099945,163.6499939,642.3499756,39,397.3699951,157.4299927,6471.379883
11/21/2021,1064.669922,150.0399933,1597.449951,24,1044.570007,139.4199982,165.2799988,649.2000122,39,395.3699951,158.9899902,6476.859863
11/22/2021,1034.439941,147.1499939,1594.969971,26,1040.699982,136.2899933,160.6699982,646.6699829,44,394.0299988,154.3699951,6314.25
11/23/2021,1106.079956,149.3300018,1571,24,1042.429993,138.6799927,166.7399902,648.3200073,43,394.1099854,160.4299927,6761.25
11/24/2021,1085.329956,148.0599976,1599.579956,23,1036.039978,137.1699982,165.5899963,642.1699829,41.75,393.8699951,159.3000031,6603.75
11/25/2021,1087.959961,148.5599976,1580.98999,23,1038.639984,137.5,166.8300018,640.8099976,41.12999725,397.8299866,160.1499939,6640.75
11/26/2021,1058.549927,151.4799957,1567.289917,22.02000046,1047.190002,140.2599945,168.9799957,645.4400024,40.02999878,401.75,162.3099976,6376.379883
11/27/2021,1067.959961,149.6799927,1568.329956,23,1044.459961,138.5800018,168.1699982,642.1499634,41.11999893,402.3099976,161.6299896,6392.509766
11/28/2021,1044.099976,150.269989,1580.52002,22.97999954,1046.22995,139.4899902,168.7899933,644.0799561,40.25,402.1499939,162.019989,6301.509766
11/29/2021,1036.719971,149.3999939,1589.119995,22.98999977,1040.129974,138.7099915,167.8999939,644.3099976,41,395.8199768,161.4400024,6227.629883
11/30/2021,1084.089966,148.8999939,1598.089966,23.02999878,1038.929962,138.1699982,167.769989,639.4699707,42,399.4599915,161.1399994,6505.5
12/1/2021,1075.72998,147.9299927,1602.27002,24,1037.559998,137.2099915,167.0599976,640.5599976,43,397,160.3799896,6467.629883
12/2/2021,1077.25,150,1608.689941,23,1042.459961,139.1199951,168.5299988,646.8399658,42,395.6199951,161.7599945,6468.560059
12/3/2021,1048.189941,150.9299927,1563.26001,22,1042.690002,139.6399994,169.0399933,643.7000122,40.12999725,398.9899902,162.2599945,6291.52002
12/4/2021,1091.929932,149.7399902,1570.959961,23,1038.880005,138.5500031,168.2899933,637.5,43.05999756,401.3800049,161.6100006,6561.25
12/5/2021,1057.01001,149.3499908,1596.52002,22,1025.869995,138.3199921,168.3099976,631.7000122,42.11999893,394.1699829,161.6900024,6270.469727
12/6/2021,1056.280029,4.710000038,0.449999988,25,0.259999998,4.880000114,8.340000153,0.039999999,25,0.219999999,8.649999619,4791
12/7/2021,1090.079956,148.8199921,1620.140015,21,1015.049988,137.9899902,168.3300018,632,37.87999725,383.0499878,161.9599915,6531.47998
12/8/2021,1100.400024,149.0299988,1590.609985,21,1017.419952,138.1900024,168.4499969,624.4099731,38.75,393.0099792,161.7099915,6545.75
12/9/2021,1062.919922,5.699999809,0.459999979,51,0.309999987,5.869999886,6.049999714,0.099999994,52,0.209999993,6.359999657,193
12/10/2021,1065.929932,4.630000114,0.579999983,51,0.369999982,4.759999752,4.960000038,0.07,55.11999893,0.299999982,5.210000038,234
12/11/2021,1064.22998,4.610000134,0.370000005,0,0.359999981,4.480000019,3.939999819,0.059999999,0,0.299999982,4.210000038,249
12/12/2021,1065.23999,4.650000095,0.569999993,0,0.329999998,4.489999771,3.24000001,0.170000002,0,0.159999996,3.470000029,248
12/13/2021,1069.039917,4.630000114,0.599999964,0,0.469999984,4.46999979,2.909999847,0.170000002,0,0.299999982,3.119999886,313
12/14/2021,1068.679932,4.650000095,0.639999986,0,0.439999998,4.449999809,2.819999933,0.159999996,0,0.280000001,3.059999943,229
12/15/2021,1076.01001,4.639999866,0.529999971,0,0.399999976,4.400000095,3.099999905,0.099999994,0,0.299999982,3.379999876,227
12/16/2021,1075.969971,4.639999866,0.269999981,0,0.48999998,4.380000114,2.849999905,0.189999998,0,0.299999982,3.099999905,230
12/17/2021,1049.76001,4.630000114,0.310000002,0,0.75999999,4.369999886,3.919999838,0.629999995,0,0.129999995,4.190000057,234
12/18/2021,1047.359985,6.369999886,0.449999988,22.96999931,0.399999976,6.489999771,8.18999958,0.099999994,42.87999725,0.299999982,8.529999733,1882.869995
12/19/2021,1079.059937,4.420000076,0.629999995,0,0.399999976,4.460000038,4.019999981,0.099999994,0,0.299999982,4.329999924,160
12/20/2021,946.6099854,7.210000038,0.589999974,31,0.309999999,7.419999599,7.639999866,0.059999999,30,0.25,7.879999638,76
12/21/2021,947.6699829,4.71999979,0.449999988,34,0.389999986,5.019999981,5.21999979,0.099999994,33,0.289999992,5.519999981,77
12/22/2021,870.1900024,4.889999866,0.539999962,36,0.369999982,5.099999905,5.279999733,0.07,34.25,0.299999982,5.589999676,80
12/23/2021,873.7999878,4.769999981,0.459999979,36,0.469999999,5.029999733,5.210000038,0.099999994,35,0.370000005,5.509999752,78
12/24/2021,873.7600098,4.789999962,0.389999986,38,0.319999993,5.009999752,5.210000038,0.099999994,37,0.219999999,5.519999981,79
12/25/2021,862.3999634,4.929999828,0.449999988,52.97999954,0.399999976,5.009999752,5.210000038,0.099999994,28.25,0.299999982,5.480000019,1009.029968
12/26/2021,825.2099609,4.699999809,0.459999979,0,0.339999981,4.769999981,5.009999752,0.07,0,0.269999981,5.299999714,131
12/27/2021,686.75,147.1900024,1566.329956,12,1039.350006,135.0599976,163.7299957,636.3800049,20,402.9700012,156.269989,4039.52002
12/28/2021,944.5199585,8.479999542,0.459999979,37,0.309999995,8.550000191,8.75,0.089999996,37.11999893,0.219999999,9.099999428,116
12/29/2021,1008.429993,5,0.539999962,44,0.399999976,5.069999695,5.230000019,0.099999994,46,0.299999982,5.539999962,111
12/30/2021,1020.070007,5.029999733,0.649999976,48,0.399999976,5.059999943,5.239999771,0.099999994,50,0.299999982,5.559999943,127
12/31/2021,1018.429993,4.96999979,0.359999985,53,0.299999982,5,5.269999981,0,54,0.299999982,5.559999943,119
1/1/2022,1018.339966,4.96999979,0.649999976,54.02999878,0.359999985,5.059999943,5.210000038,0.099999994,55,0.25999999,5.489999771,124
1/2/2022,972.0299683,4.769999981,0.539999962,39,0.399999976,5.170000076,5.369999886,0.099999994,35,0.299999982,5.659999847,116
1/3/2022,994.6099854,3.75999999,0.560000002,24,0.399999976,5.130000114,5.359999657,0.099999994,24,0.299999982,5.629999638,66
1/4/2022,960.5999756,4.039999962,0.569999993,37,0.309999987,5.170000076,5.359999657,0.049999997,31.18999863,0.25999999,5.670000076,110
1/5/2022,951.7699585,3.929999828,0.439999998,35,0.18,4.980000019,5.150000095,0.039999999,36.11999893,0.140000001,5.440000057,150
1/6/2022,1063.719971,152.6600037,1499.439941,19,1013.040009,141.9700012,172.1600037,617.3900146,31,395.6499939,165.1299896,6082.489746
1/7/2022,1098.329956,152.4400024,1556.209961,20,1017.019958,141.5999908,171.8799896,617.5199585,32,399.5,165.3600006,6290
1/8/2022,1092.369995,152.7299957,1511.849976,20.02999878,1012.059967,141.8000031,172.1600037,616.2299805,32.75,395.8299866,165.6399994,6305.25
1/9/2022,1076.789917,152.5999908,1506.77002,20.96999931,1009.329987,141.9100037,172.3000031,614.2399902,32,395.0899963,165.6699982,6205.02002
1/10/2022,1038.27002,152.0899963,1524.359985,20,1009.98999,141.3399963,171.769989,613.6900024,31,396.2999878,165.1199951,5967
1/11/2022,1105.079956,152.7899933,1508.619995,22,1002.409973,141.9599915,172.8499908,609.6199951,33,392.789978,166.2099915,6363
1/12/2022,1114.169922,153.4799957,1468.880005,22.02999878,1009.629944,142.6199951,173.0599976,611.1499634,34,398.4799805,166.6699982,6358.629883
1/13/2022,1112.799927,153.1499939,1530.289917,22,1001.899994,142.5699921,173.019989,607.25,34,394.6499939,166.6900024,6377.009766
1/14/2022,1095.539917,152.3099976,1504.039917,20,1008.639984,141.5299988,171.9199982,610.6799927,32.75,397.9599915,165.4100037,6309.619629
1/15/2022,1080.530029,153.1600037,1515.47998,19,1010.399994,142.3600006,172.769989,613.5700073,32,396.8299866,166.1900024,6240.369629
1/16/2022,1064.52002,149.9199982,1496.309937,19.12999916,997.6399841,139.4499969,170.0899963,606.3800049,32,391.2599792,163.7799988,6193.119629
1/17/2022,1093.959961,6.529999733,0.439999998,48.02000046,0.329999991,6.779999733,6.989999771,0.07,100,0.25999999,7.279999733,177
1/18/2022,1009.679993,150.4499969,1521.47998,19,1030.259949,139.6100006,169.1499939,635.0199585,34.88000107,395.2399902,162.7200012,6027.47998
1/19/2022,1097.01001,7.409999847,0.48999998,200,0.25999999,8.399999619,8.609999657,0,300,0.25999999,8.899999619,165
1/20/2022,1100.799927,6.049999714,0.550000012,29,0.299999982,7.129999638,7.309999943,0.099999994,27,0.199999988,7.599999905,79
1/21/2022,1068.51001,6.259999752,0.610000014,26,0.579999968,7.289999962,7.440000057,0.049999997,25,0.529999971,7.769999981,72
1/22/2022,1110.579956,6.609999657,0.439999998,24,0.30999998,7.619999886,7.849999905,0.039999999,24,0.269999981,8.119999886,69
1/23/2022,1058.01001,6.920000076,0.439999998,23,0.099999994,7.940000057,8.130000114,0.099999994,22,0,8.460000038,66
1/24/2022,1050.150024,6.420000076,0.709999979,22,0.339999981,7.449999809,7.649999619,0.039999999,21,0.299999982,7.960000038,65
1/25/2022,1077.52002,3.849999905,0.649999976,23,0.229999989,5.029999733,5.199999809,0.099999994,22,0.129999995,5.489999771,61
1/26/2022,1141.309937,4.150000095,0.589999974,69,0.29999999,5.190000057,5.369999886,0.039999999,67,0.25999999,5.679999828,196
1/27/2022,1140.059937,152.0500031,1509.169922,20,1012.959961,141.2200012,171.3699951,617.7299805,34,395.2299805,165.1499939,6652.040039
1/28/2022,1129.109985,152.7099915,1534,19,1011.079956,141.9299927,172.2899933,608.4699707,32.75,402.6099854,166.0599976,6545.239746
1/29/2022,1150.329956,151.8699951,1453.869995,20,1000.309967,141.4100037,172.2200012,604.2099609,33,396.1000061,165.9700012,6615.129883
1/30/2022,1095.349976,152.6100006,1494.839966,18.02999878,1003.199982,142.1100006,172.6399994,608.6099854,31,394.5899963,166.3000031,6313.25
1/31/2022,1060.329956,151.6799927,1493.589966,19,998.7999573,141.2399902,171.769989,607.3299561,30.12999916,391.4700012,165.5299988,6096.489746
2/1/2022,1106.72998,152.3699951,1510.169922,20,995.8599854,141.9400024,172.8199921,602.5700073,32.75,393.289978,166.7399902,6322.75
2/2/2022,1121.199951,153.2299957,1512.659912,20.96999931,998.9699707,143.0200043,173.8199921,602.9899902,33.25,395.9799805,167.7599945,6374.52002
2/3/2022,977.5099487,7.329999924,0.680000007,55.02000046,0.73999998,7.639999866,7.829999924,0.25,92.75,0.48999998,8.159999847,162.75
2/4/2022,1067.77002,149.6299896,1514.219971,20,995.1900024,139.2299957,170,601.3900146,32.93999863,393.7999878,163.8300018,6119.119629
2/5/2022,1111.559937,153.7099915,1495.640015,21,1005.48996,143.2399902,173.9899902,606.539978,33.25,398.9499817,167.8199921,6309.779785
2/6/2022,1091.869995,152.8099976,1446.849976,21,1000.209991,142.4599915,173.1499939,603,33.93999863,397.2099915,166.8499908,6167.259766
2/7/2022,1055,152.6399994,1500.459961,18,994.3399658,142.3399963,172.8399963,599.3399658,30.93999863,395,166.6399994,5996.75
2/8/2022,1077.209961,153.3199921,1508.22998,18.02999878,997.6199951,142.9199982,173.5299988,599.3099976,31.12999916,398.3099976,167.4599915,6121
2/9/2022,1084.48999,152.7899933,1500.640015,19,1001.459991,142.2599945,173.1600037,604.2000122,32.93999863,397.2599792,167.0599976,6181.25
2/10/2022,1088.72998,153.1499939,1475.900024,18,1000.669983,142.7799988,173.4100037,602.0599976,33,398.6099854,167.3199921,6230.959961
2/11/2022,1088.72998,151.6900024,1491.119995,18.87999916,995.7200012,141.3699951,172.0399933,597.7000122,32.75,398.019989,165.9899902,6258.25
2/12/2022,1102.289917,152.1499939,1535.179932,17.96999931,1001.029999,141.5899963,172.4700012,599.6799927,32.93999863,401.3500061,166.3399963,6364.619629
2/13/2022,1099.099976,150.8000031,1514.150024,17,1006.019989,140.2399902,170.6900024,605.6900024,32,400.3299866,164.4899902,6372.129883
2/14/2022,1076.609985,5.819999695,0.589999974,55,0.309999982,6,6.190000057,0.01,58,0.299999982,6.480000019,206
2/15/2022,1102.179932,151.4100037,1553.900024,19,1006.639954,141.2299957,171.7899933,607.0799561,34,399.5599976,165.6399994,6336.5
2/16/2022,1094.809937,150.1999969,1471.579956,18.96999931,984.25,140.2700043,171.3099976,592.1199951,33,392.1300049,165.3999939,6266.5
2/17/2022,1104.429932,152.519989,1459.869995,20,990.6399841,142.1499939,172.9199982,597.289978,34.88000107,393.3500061,167.1100006,6318.5
2/18/2022,1096.099976,153.0899963,1480.529907,21,997.3499756,142.7799988,173.4700012,601.1099854,35,396.2399902,167.4799957,6261.879883
2/19/2022,1094.650024,152.5399933,1552.150024,21,996.4899902,142.3099976,172.9799957,600.2399902,35.25,396.25,167.0599976,6231.75
2/20/2022,1083.530029,151.9899902,1514.25,21,997.7099915,141.7399902,172.5800018,602.3599854,34.13000107,395.3500061,166.3999939,6157
2/21/2022,1059.299927,151.6399994,1562.51001,21,1003.720001,141.1999969,172.1299896,604.4400024,34,399.2799988,166.25,6010
2/22/2022,1081.089966,150.8000031,1575.209961,21.02999878,994.6599426,140.6199951,171.8199921,598.7099609,35,395.9499817,165.6100006,6121.25
2/23/2022,1095.199951,153.6499939,1536.079956,21.02999878,997.7200012,143.1799927,173.9700012,599.3800049,36,398.3399963,168.0999908,6163
2/24/2022,1119.22998,153.2299957,1464.779907,22.02999878,990.72995,142.9400024,174.0599976,592.6499634,37,398.0799866,168.1699982,6227.879883
2/25/2022,1126.059937,153.5999908,1497.909912,23,990.3099976,143.0299988,174.25,597.6400146,38.87999725,392.6699829,168.1299896,6335.129883
2/26/2022,1148.97998,153.8499908,1432.359985,23,985.5,143.4199982,174.5800018,589.9400024,39,395.5599976,168.6499939,6442.869629
2/27/2022,1099.329956,153.0899963,1487.339966,23,992.3499756,142.6999969,173.5800018,595.4099731,38,396.9400024,167.5599976,6163
2/28/2022,1078.25,153.3799896,1482.02002,23,995.519989,142.5999908,173.6299896,598.4500122,36,397.0699768,167.2899933,6070
3/1/2022,1111.349976,152.0599976,1533.579956,23,996.0799561,141.3099976,172.1100006,602.0799561,38,394,165.8099976,6358.02002
3/2/2022,1121.809937,151.0800018,1577.140015,23,1002.309967,140.5699921,171.3300018,605.0499878,39,397.2599792,165.0599976,6437.129883
3/3/2022,1125.530029,152.7599945,1542.47998,23,991.2200012,142.0500031,173.1100006,595.4400024,39,395.7799988,166.8999939,6362.75
3/4/2022,1128.719971,152.75,1556.26001,23.02999878,994.3999634,141.8399963,173.0399933,597.4099731,39.87999725,396.9899902,166.8000031,6448.889648
3/5/2022,1108.079956,153.6600037,1489.02002,22.87999916,998.4700012,142.8300018,173.9700012,598.6900024,38.87999725,399.7799988,167.6499939,6284
3/6/2022,1094.219971,150.6100006,1451.419922,22,973.3299866,140.1399994,171.6399994,581.8099976,37,391.519989,165.7299957,6122.629883
3/7/2022,1087.429932,152.3999939,1512.669922,22,972.5099487,141.8499908,173.3300018,584.7799683,38,387.7299805,167.7799988,6137
3/8/2022,1100.97998,153.7799988,1491.429932,22.87999916,979.6799927,142.75,174.1199951,585.1799927,38.75,394.5,167.8600006,6236.75
3/9/2022,1112.910034,153.2799988,1535.029907,23.02999878,975.5799866,142.6999969,174.1499939,579.5700073,38,396.0099792,168.0699921,6259.02002
3/10/2022,1118.98999,153.4599915,1481.77002,22,980.5499573,142.6499939,174.0399933,580.7699585,38,399.7799988,167.8699951,6302.02002
3/11/2022,1098.579956,152.7599945,1499.140015,22.02999878,978.3999634,142.0299988,173.4899902,579.4599609,38,398.9400024,167.3399963,6173.25
3/12/2022,1125.160034,152.4100037,1470.47998,22.96999931,970.3499756,141.6999969,173.5999908,573.3699951,39,396.9799805,167.4799957,6336.25
3/13/2022,1091.650024,152.5899963,1504.630005,22,973.1599731,141.5099945,173.1199951,576.1099854,38,397.0499878,167.2200012,6176.75
3/14/2022,1076.030029,153.0899963,1514.02002,20,975.9299622,142.1900024,173.7299957,577.3399658,37,398.5899963,167.4100037,6103.5
3/15/2022,1104.419922,152.6100006,1566.73999,21,962.8600159,141.6900024,173.4499969,566.9500122,37,395.9100037,167.1900024,6254.759766
3/16/2022,1116.039917,153.0299988,1566.699951,21,963.2999878,141.9599915,173.6199951,570.4199829,37.87999725,392.8800049,167.6999969,6362.75
3/17/2022,1111.049927,152.3099976,1532.719971,21,967.789978,141.4100037,173.1499939,571.5,38,396.289978,167.1100006,6340.810059
3/18/2022,1124.650024,151.5099945,1607.039917,21,963.7599792,140.5500031,172.769989,568.25,38,395.5099792,166.8699951,6437.049805
3/19/2022,1120.630005,152.0399933,1546.169922,21,968.1499634,141.2099915,172.9499969,570.0299683,37.87999725,398.1199951,167,6382.75
3/20/2022,1087.309937,37.56999969,171.0699921,61.25,0.349999979,7.730000019,6.309999943,0.049999997,300,0.299999982,6.639999866,144
3/21/2022,1042.119995,4.670000076,0.399999976,70.11999512,1.509999931,11.03999996,5.039999962,0.979999959,15.88000011,0.529999971,5.319999695,68
3/22/2022,1103.23999,134.4199982,1621.109985,23.96999931,1068.720001,123.9300003,141.6199951,649.0100098,53,419.7099915,134.8000031,6326.629883
3/23/2022,1100.469971,136.6499939,1581.349976,23.12999916,1042.429962,126.2599945,143.8099976,648.5999756,52.87999725,393.8299866,137.2799988,6637.009766
3/24/2022,1105.829956,137.3899994,1579,23,1044.98996,127.0999985,144.4199982,646.5999756,53.87999725,398.3899841,137.9799957,6668.739746
3/25/2022,1109.390015,138.9599915,1584.089966,23,1044.459961,128.4700012,144.8300018,647.8399658,53,396.6199951,138.3000031,6737.699707
3/26/2022,1083.119995,139.1799927,1599.689941,21.97999954,1042.259979,129.0299988,145.9299927,649.2399902,50.75,393.019989,139.3899994,6614.869629
3/27/2022,1082.169922,137.1399994,1588.630005,21,1051.659973,126.5199966,143.2899933,652.5299683,50.05999756,399.1300049,136.6499939,6561.759766
3/28/2022,1074.780029,139.4299927,1586.789917,19.87999916,1045.749969,128.7599945,145.0200043,647.3999634,49.12999725,398.3500061,138.3000031,6600.869629
3/29/2022,998.8200073,146.1900024,1599.23999,18,1050.609955,135.5,150.8000031,649.8999634,42.25,400.7099915,144.1199951,6064.969727
3/30/2022,1069.679932,140.25,1562.199951,19.02000046,1048.309998,129.8499908,145.8699951,643.9500122,46.87999725,404.3599854,139.1999969,6500.929688
3/31/2022,1100.179932,143.4100037,1588.279907,20,1048.369965,132.7700043,149.3499908,651.4199829,46.93999863,396.9499817,142.9599915,6673.409668
